order_id,customer_id,product_id,order_date,order_status,quantity,discount,shipping_cost,payment_method,order_value
3819,2989,11,2023-10-03,Pending,4,0.09,15.47,Credit Card,761.55
3820,3876,31,2024-06-21,Cancelled,4,0.16,16.61,PayPal,529.42
3821,584,99,2024-01-31,Delivered,5,0.24,10.38,Bank Transfer,739.78
3822,3526,17,2024-01-13,Pending,3,0.24,19.52,Credit Card,615.42
3823,1596,10,2024-09-27,Pending,5,0.04,16.1,Credit Card,808.47
3824,1523,30,2024-04-20,Shipped,4,0.27,9.92,Credit Card,426.63
3825,2355,17,2024-06-08,Cancelled,2,0.01,8.98,PayPal,215.27
3826,4986,37,2024-05-22,Pending,1,0.22,14.56,Credit Card,262.67
3827,3196,60,2024-05-05,Pending,5,0.16,13.02,PayPal,731.81
3828,3898,63,2023-07-26,Cancelled,2,0.02,16.34,Credit Card,638.02
3829,4772,36,2024-08-24,Shipped,1,0.27,18.07,Credit Card,205.83
3830,4375,43,2024-03-05,Pending,2,0.2,14.83,Credit Card,580.47
3831,3710,67,2024-12-03,Delivered,2,0.11,14.09,Bank Transfer,721.42
3832,1438,37,2023-12-17,Pending,5,0.24,19.17,Credit Card,770.33
3833,2756,54,2025-05-01,Cancelled,3,0.19,16.04,PayPal,712.48
3834,3128,40,2024-10-31,Shipped,4,0.23,16.04,Bank Transfer,419.31
3835,3801,12,2023-08-18,Shipped,5,0.08,19.81,Bank Transfer,257.98
3836,3024,25,2024-09-02,Cancelled,4,0.2,10.87,PayPal,937.59
3837,40,71,2023-05-29,Delivered,4,0.07,4.33,PayPal,506.75
3838,4635,60,2025-03-21,Pending,1,0.06,15.93,Credit Card,232.03
3839,4599,25,2024-03-13,Cancelled,2,0.12,13.08,Bank Transfer,849.18
3840,4381,91,2023-08-06,Cancelled,3,0.16,14.22,Bank Transfer,346.49
3841,3642,39,2025-02-06,Cancelled,2,0.26,15.64,PayPal,511.22
3842,2772,82,2024-03-02,Shipped,3,0.15,3.28,PayPal,893.29
3843,4559,61,2023-11-05,Pending,3,0.24,7.03,Credit Card,752.9
3844,2857,54,2024-08-22,Shipped,3,0.01,10.56,PayPal,697.55
3845,2273,79,2024-05-22,Delivered,3,0.0,19.74,Bank Transfer,801.59
3846,720,84,2024-12-10,Delivered,4,0.07,0.99,Credit Card,553.09
3847,729,5,2023-06-09,Shipped,5,0.06,1.65,PayPal,226.67
3848,1139,57,2023-09-09,Delivered,3,0.21,17.07,Credit Card,736.71
3849,4947,57,2024-09-18,Delivered,1,0.2,12.76,Credit Card,456.29
3850,2885,54,2023-09-16,Delivered,2,0.15,18.54,Credit Card,599.06
3851,838,18,2023-11-13,Shipped,2,0.19,0.2,Bank Transfer,367.33
3852,2271,95,2024-04-17,Cancelled,5,0.0,0.96,Credit Card,417.01
3853,2794,42,2025-02-15,Pending,3,0.01,5.1,Credit Card,825.79
3854,1101,58,2024-04-04,Pending,2,0.18,11.77,Credit Card,995.33
3855,3203,61,2023-05-29,Delivered,4,0.11,6.51,Credit Card,663.64
3856,1526,33,2024-12-09,Shipped,4,0.27,5.86,PayPal,814.2
3857,334,77,2023-09-17,Cancelled,4,0.09,7.43,PayPal,627.12
3858,3719,25,2023-09-09,Delivered,2,0.0,15.32,Credit Card,88.89
3859,2285,85,2024-01-20,Delivered,4,0.25,14.02,Bank Transfer,101.66
3860,1976,12,2023-08-21,Delivered,2,0.26,6.14,PayPal,950.49
3861,3122,17,2023-10-16,Pending,3,0.25,5.14,Credit Card,856.02
3862,1551,7,2023-05-20,Cancelled,2,0.18,5.4,PayPal,468.61
3863,4262,87,2024-04-05,Cancelled,5,0.18,2.61,PayPal,174.32
3864,1332,55,2024-03-08,Delivered,4,0.23,13.34,Bank Transfer,334.34
3865,4462,36,2023-09-03,Pending,4,0.07,10.91,Bank Transfer,654.89
3866,2480,74,2024-08-21,Pending,5,0.16,15.68,PayPal,934.42
3867,1311,31,2023-06-04,Pending,2,0.23,2.38,PayPal,494.34
3868,3754,54,2024-07-22,Pending,5,0.16,6.89,Bank Transfer,832.01
3869,2039,27,2024-04-29,Pending,1,0.19,13.54,Bank Transfer,995.13
3870,768,27,2023-07-12,Shipped,4,0.16,0.31,Credit Card,867.51
3871,2928,84,2024-12-31,Cancelled,3,0.2,0.04,Credit Card,996.15
3872,1570,87,2023-07-28,Shipped,5,0.07,18.32,PayPal,548.91
3873,4383,30,2024-08-21,Pending,5,0.12,19.03,Bank Transfer,893.88
3874,1561,61,2024-12-28,Cancelled,2,0.02,18.57,PayPal,24.43
3875,3964,49,2024-08-14,Cancelled,4,0.2,10.84,Bank Transfer,851.03
3876,3082,78,2023-05-22,Cancelled,1,0.13,9.5,Bank Transfer,431.43
3877,397,89,2023-09-22,Shipped,2,0.19,2.87,PayPal,739.11
3878,243,74,2024-06-23,Delivered,1,0.1,9.49,Credit Card,891.04
3879,515,88,2024-09-27,Cancelled,3,0.11,16.13,PayPal,24.29
3880,1942,92,2024-11-23,Cancelled,3,0.19,3.25,PayPal,21.92
3881,320,33,2023-05-06,Delivered,3,0.08,14.22,Bank Transfer,484.41
3882,1476,1,2023-09-27,Pending,5,0.06,12.11,Credit Card,466.88
3883,3713,6,2023-07-14,Shipped,3,0.16,17.34,Bank Transfer,296.54
3884,4487,25,2023-10-27,Pending,5,0.19,3.03,Bank Transfer,445.3
3885,4345,28,2024-08-13,Cancelled,1,0.2,11.92,Credit Card,833.97
3886,4325,14,2025-02-19,Delivered,5,0.0,2.32,PayPal,827.43
3887,3243,35,2025-03-24,Shipped,4,0.02,3.85,PayPal,234.45
3888,66,74,2024-09-12,Pending,3,0.12,16.84,Credit Card,565.24
3889,665,18,2024-12-16,Pending,4,0.02,17.51,PayPal,832.49
3890,1526,84,2023-11-02,Cancelled,2,0.06,14.49,Bank Transfer,651.44
3891,1802,35,2024-02-11,Pending,5,0.29,6.16,PayPal,805.46
3892,1243,67,2024-12-18,Shipped,5,0.23,19.36,Bank Transfer,565.56
3893,2178,34,2024-09-16,Delivered,4,0.06,13.92,PayPal,450.98
3894,2607,18,2024-12-26,Pending,1,0.09,5.9,Bank Transfer,737.91
3895,1076,74,2024-09-27,Cancelled,5,0.27,5.0,Credit Card,279.58
3896,522,23,2024-03-21,Cancelled,2,0.02,5.59,Bank Transfer,379.91
3897,4838,77,2023-12-30,Pending,5,0.09,16.14,PayPal,289.12
3898,1406,42,2024-05-10,Pending,4,0.08,0.7,Credit Card,507.8
3899,820,89,2023-09-22,Cancelled,1,0.21,1.87,PayPal,829.1
3900,80,43,2023-06-26,Delivered,3,0.08,8.95,Bank Transfer,756.51
3901,1859,22,2024-06-28,Pending,5,0.15,6.2,Bank Transfer,838.38
3902,2273,48,2023-10-15,Cancelled,1,0.1,5.62,Bank Transfer,245.54
3903,1992,63,2024-03-23,Shipped,3,0.11,12.02,Bank Transfer,520.34
3904,2196,81,2024-10-03,Delivered,3,0.02,4.18,Bank Transfer,466.07
3905,3396,79,2023-11-25,Shipped,1,0.1,0.1,Bank Transfer,942.07
3906,1385,36,2025-01-18,Delivered,1,0.16,18.48,Credit Card,307.66
3907,2289,75,2024-07-31,Shipped,4,0.12,0.84,PayPal,304.15
3908,2355,79,2023-05-06,Cancelled,5,0.1,19.97,Bank Transfer,78.72
3909,2157,48,2025-01-04,Cancelled,3,0.14,17.59,Credit Card,362.99
3910,2076,37,2024-10-05,Shipped,5,0.14,12.92,Bank Transfer,64.05
3911,1731,82,2023-07-24,Cancelled,3,0.16,6.5,PayPal,813.14
3912,276,38,2023-10-12,Pending,2,0.23,3.51,Bank Transfer,113.91
3913,4832,70,2023-11-08,Cancelled,4,0.11,3.7,Bank Transfer,241.68
3914,4159,91,2024-11-02,Pending,5,0.15,14.48,Bank Transfer,896.94
3915,4040,86,2024-01-28,Pending,4,0.3,17.5,PayPal,302.36
3916,802,68,2023-09-26,Shipped,2,0.13,3.89,Credit Card,262.84
3917,239,93,2025-04-09,Pending,5,0.17,12.77,PayPal,644.24
3918,4802,16,2023-05-16,Shipped,1,0.22,11.67,Bank Transfer,874.62
3919,2818,43,2023-09-08,Cancelled,1,0.06,15.07,PayPal,632.01
3920,4133,76,2024-08-17,Cancelled,3,0.13,17.32,PayPal,966.92
3921,1000,7,2025-03-14,Delivered,1,0.17,16.99,PayPal,644.9
3922,3668,80,2023-09-03,Pending,2,0.13,7.68,Bank Transfer,381.28
3923,310,22,2024-02-02,Delivered,1,0.29,18.31,PayPal,599.04
3924,4910,36,2024-10-07,Delivered,3,0.04,7.41,Bank Transfer,112.3
3925,4449,69,2023-11-11,Cancelled,2,0.01,2.03,Credit Card,659.58
3926,4914,67,2025-03-03,Pending,2,0.01,16.24,PayPal,514.78
3927,3070,2,2024-06-30,Delivered,5,0.23,17.74,Credit Card,730.28
3928,1889,79,2024-10-18,Pending,5,0.29,16.01,Credit Card,996.79
3929,2508,100,2024-06-17,Delivered,5,0.16,1.51,Credit Card,345.09
3930,1327,36,2025-02-05,Delivered,4,0.21,13.97,Credit Card,157.29
3931,4084,51,2024-01-22,Pending,1,0.13,14.47,PayPal,647.5
3932,1159,3,2025-01-25,Delivered,3,0.24,0.72,PayPal,337.91
3933,111,80,2023-10-08,Shipped,5,0.16,7.76,Bank Transfer,687.29
3934,1557,19,2024-08-13,Cancelled,5,0.05,16.02,Credit Card,540.93
3935,1894,7,2024-01-10,Cancelled,4,0.18,11.7,PayPal,770.29
3936,1755,16,2024-05-21,Cancelled,3,0.05,17.65,Bank Transfer,484.54
3937,3442,31,2024-02-23,Pending,2,0.1,1.0,Bank Transfer,566.2
3938,1099,40,2025-01-07,Shipped,3,0.13,4.8,Bank Transfer,474.87
3939,2843,87,2023-05-15,Delivered,2,0.04,11.15,Credit Card,242.9
3940,4598,16,2024-10-07,Cancelled,4,0.08,17.15,PayPal,978.31
3941,200,81,2024-08-13,Shipped,2,0.25,15.68,Credit Card,403.84
3942,809,32,2024-01-28,Pending,4,0.07,12.38,PayPal,68.42
3943,1580,93,2024-06-19,Cancelled,5,0.2,18.85,Credit Card,949.5
3944,4747,25,2024-06-16,Delivered,3,0.24,17.01,PayPal,538.28
3945,345,21,2023-09-10,Shipped,1,0.07,17.96,Credit Card,792.49
3946,2588,37,2023-08-22,Shipped,3,0.11,13.22,PayPal,192.49
3947,4542,51,2024-04-29,Cancelled,3,0.03,17.42,Bank Transfer,316.96
3948,3130,79,2024-02-03,Pending,5,0.08,19.13,Bank Transfer,597.29
3949,2420,76,2024-02-27,Delivered,3,0.06,6.55,PayPal,605.22
3950,59,40,2024-06-27,Cancelled,5,0.06,16.35,Bank Transfer,935.44
3951,3538,72,2023-09-20,Shipped,5,0.25,3.12,Bank Transfer,100.14
3952,3803,52,2024-09-12,Shipped,4,0.07,10.92,Credit Card,179.68
3953,522,23,2023-07-28,Delivered,4,0.26,19.45,PayPal,63.76
3954,970,45,2025-01-06,Pending,5,0.19,14.24,PayPal,966.92
3955,4720,18,2024-11-14,Cancelled,5,0.18,3.95,Credit Card,953.42
3956,941,45,2025-03-31,Pending,4,0.13,19.85,Bank Transfer,892.26
3957,158,79,2024-08-11,Shipped,1,0.26,11.94,Bank Transfer,795.36
3958,4713,19,2025-04-23,Shipped,4,0.14,8.64,PayPal,173.01
3959,364,39,2024-05-25,Shipped,1,0.29,1.62,Credit Card,206.97
3960,3672,64,2025-04-21,Pending,1,0.12,19.87,Credit Card,669.08
3961,2002,63,2024-08-20,Shipped,2,0.26,17.57,PayPal,785.05
3962,2248,16,2023-11-16,Shipped,4,0.18,0.81,Bank Transfer,155.3
3963,3988,80,2024-07-04,Pending,2,0.29,1.23,PayPal,356.32
3964,1979,16,2024-01-24,Delivered,4,0.18,3.97,Credit Card,852.08
3965,547,25,2024-03-31,Shipped,3,0.04,12.23,PayPal,792.64
3966,1513,52,2025-04-08,Cancelled,5,0.02,1.83,PayPal,101.85
3967,936,85,2023-11-15,Cancelled,4,0.27,2.77,PayPal,130.45
3968,3541,93,2025-01-26,Delivered,3,0.05,1.16,Bank Transfer,912.52
3969,3854,23,2023-07-11,Cancelled,3,0.03,5.34,PayPal,513.24
3970,3175,20,2025-04-04,Cancelled,1,0.13,14.57,Bank Transfer,839.25
3971,3853,11,2024-02-05,Delivered,4,0.06,8.25,Bank Transfer,311.03
3972,943,68,2025-03-20,Pending,3,0.04,5.32,Bank Transfer,123.92
3973,4739,31,2025-01-23,Pending,2,0.19,9.59,Credit Card,313.68
3974,3408,61,2024-04-14,Cancelled,4,0.2,19.61,Credit Card,411.19
3975,2382,79,2024-08-11,Pending,3,0.07,14.41,PayPal,138.35
3976,2135,77,2023-06-24,Cancelled,5,0.12,18.67,Bank Transfer,554.81
3977,450,29,2023-11-09,Cancelled,4,0.24,1.21,PayPal,498.76
3978,1548,32,2023-12-24,Pending,5,0.05,7.71,Credit Card,54.57
3979,1859,90,2025-02-14,Shipped,2,0.18,18.12,Credit Card,88.4
3980,2334,71,2024-05-27,Cancelled,5,0.15,8.43,PayPal,121.21
3981,4715,33,2023-06-21,Pending,2,0.07,6.32,Bank Transfer,169.58
3982,4764,70,2025-03-05,Delivered,5,0.1,6.04,Credit Card,620.69
3983,4772,73,2023-08-26,Shipped,5,0.1,19.95,Credit Card,630.69
3984,2612,17,2023-06-20,Shipped,1,0.02,11.02,Bank Transfer,838.33
3985,3625,44,2024-03-24,Shipped,3,0.03,4.64,Bank Transfer,664.73
3986,2215,72,2024-03-23,Delivered,2,0.04,5.18,Bank Transfer,565.68
3987,3678,33,2023-09-14,Delivered,1,0.2,7.73,PayPal,825.24
3988,1008,12,2023-07-12,Delivered,3,0.24,0.05,Bank Transfer,731.24
3989,3408,43,2024-05-22,Delivered,1,0.28,0.83,Credit Card,86.09
3990,2389,61,2024-08-03,Pending,5,0.18,0.5,Credit Card,536.86
3991,645,80,2024-10-14,Cancelled,3,0.08,3.04,PayPal,929.0
3992,2237,4,2024-01-25,Delivered,4,0.09,10.63,Bank Transfer,257.74
3993,425,20,2023-12-26,Cancelled,3,0.1,1.23,Bank Transfer,334.45
3994,4217,53,2025-01-26,Pending,1,0.16,2.54,Bank Transfer,575.75
3995,1984,96,2023-09-27,Delivered,3,0.26,16.7,Credit Card,119.3
3996,3055,57,2023-08-25,Cancelled,1,0.16,18.68,Bank Transfer,958.51
3997,113,48,2023-10-21,Cancelled,4,0.14,18.67,Bank Transfer,632.74
3998,3076,97,2025-04-22,Shipped,1,0.22,16.57,Credit Card,432.83
3999,3640,85,2024-04-17,Pending,3,0.03,17.17,Credit Card,769.72
4000,1723,51,2024-11-28,Shipped,4,0.08,5.44,Bank Transfer,590.21
4001,2969,80,2024-08-07,Shipped,4,0.13,13.64,PayPal,92.48
4002,2131,89,2025-01-28,Cancelled,5,0.13,12.08,Bank Transfer,129.26
4003,2089,6,2025-02-26,Delivered,3,0.06,13.95,Credit Card,547.86
4004,179,80,2023-08-19,Shipped,2,0.03,13.2,Credit Card,516.09
4005,591,46,2024-08-13,Shipped,3,0.06,8.83,Credit Card,583.78
4006,2979,83,2024-11-05,Cancelled,5,0.23,14.84,Bank Transfer,214.18
4007,460,23,2023-05-12,Delivered,1,0.27,13.9,Bank Transfer,305.89
4008,4040,40,2024-09-16,Delivered,3,0.11,13.89,Bank Transfer,791.48
4009,3080,55,2024-08-20,Pending,1,0.29,7.92,PayPal,361.2
4010,175,64,2024-10-14,Shipped,4,0.24,6.32,Credit Card,278.06
4011,537,21,2025-01-20,Pending,4,0.08,17.72,Credit Card,786.7
4012,831,37,2024-12-22,Cancelled,5,0.08,12.03,Bank Transfer,980.28
4013,2777,71,2023-05-13,Shipped,4,0.27,19.38,Credit Card,356.52
4014,4327,35,2023-10-08,Cancelled,2,0.04,16.46,PayPal,98.2
4015,14,47,2023-11-05,Shipped,3,0.18,1.77,Credit Card,718.21
4016,413,59,2024-11-09,Cancelled,2,0.28,0.66,Bank Transfer,368.8
4017,3299,66,2024-05-27,Shipped,5,0.17,10.95,PayPal,904.87
4018,2910,20,2024-03-13,Pending,2,0.05,2.11,Bank Transfer,814.39
4019,2302,44,2024-01-17,Delivered,4,0.07,1.03,Bank Transfer,55.69
4020,1843,95,2023-11-29,Shipped,2,0.16,1.18,Bank Transfer,147.22
4021,94,33,2024-11-10,Pending,2,0.09,7.02,Credit Card,30.44
4022,3865,13,2024-08-03,Pending,1,0.16,16.51,Bank Transfer,361.58
4023,2761,26,2025-02-10,Delivered,1,0.13,10.33,Bank Transfer,536.68
4024,61,50,2024-05-14,Cancelled,5,0.11,12.75,Bank Transfer,547.11
4025,3052,99,2023-10-06,Shipped,2,0.3,8.57,Bank Transfer,715.94
4026,4706,19,2024-06-19,Shipped,3,0.2,1.95,PayPal,360.32
4027,501,53,2024-11-22,Cancelled,1,0.28,14.12,Credit Card,106.64
4028,553,68,2024-01-27,Delivered,5,0.15,11.84,Credit Card,180.69
4029,3411,46,2025-01-01,Pending,4,0.16,6.83,Credit Card,511.58
4030,816,82,2024-01-22,Delivered,1,0.22,11.93,Credit Card,926.1
4031,4280,26,2024-04-25,Cancelled,1,0.29,18.5,PayPal,55.58
4032,1520,26,2024-03-24,Shipped,1,0.27,6.24,Bank Transfer,497.33
4033,4647,60,2024-09-09,Shipped,1,0.24,18.7,PayPal,357.96
4034,4925,69,2024-03-11,Shipped,3,0.12,2.03,PayPal,133.61
4035,1281,40,2024-08-24,Delivered,1,0.1,3.43,Bank Transfer,84.85
4036,3641,65,2023-05-21,Shipped,5,0.1,18.55,PayPal,151.63
4037,3597,24,2025-01-18,Delivered,2,0.1,7.74,Credit Card,208.47
4038,1572,68,2023-09-26,Pending,5,0.15,7.52,Bank Transfer,613.61
4039,4254,2,2024-10-12,Cancelled,5,0.23,9.46,Bank Transfer,712.27
4040,611,57,2025-01-13,Shipped,2,0.03,2.54,PayPal,711.76
4041,3920,79,2024-02-08,Delivered,4,0.3,18.55,PayPal,820.43
4042,4778,40,2024-07-24,Cancelled,4,0.09,4.76,PayPal,369.76
4043,2819,97,2025-01-01,Cancelled,1,0.09,18.72,PayPal,773.11
4044,2143,48,2024-12-16,Cancelled,1,0.08,4.02,Credit Card,821.43
4045,3457,18,2024-01-07,Delivered,1,0.13,4.91,Credit Card,373.64
4046,4370,80,2024-04-24,Delivered,4,0.26,1.05,Credit Card,430.57
4047,4757,93,2024-02-14,Cancelled,2,0.2,19.97,PayPal,373.61
4048,3958,79,2025-04-10,Pending,3,0.17,6.72,Bank Transfer,446.33
4049,2688,30,2024-07-17,Pending,2,0.07,17.74,PayPal,182.76
4050,4472,39,2023-10-17,Delivered,1,0.11,0.47,PayPal,779.87
4051,3907,28,2025-04-02,Cancelled,5,0.1,0.44,Bank Transfer,401.68
4052,2682,84,2023-06-11,Cancelled,4,0.09,15.25,Credit Card,277.25
4053,4084,13,2024-12-31,Pending,2,0.22,9.53,Bank Transfer,601.55
4054,4485,30,2023-10-06,Pending,4,0.08,10.83,Credit Card,581.09
4055,261,44,2023-08-22,Delivered,5,0.25,8.26,Credit Card,668.7
4056,2955,98,2025-01-24,Pending,1,0.13,16.98,PayPal,352.47
4057,4300,14,2024-04-17,Delivered,2,0.01,5.76,PayPal,71.83
4058,3014,75,2025-04-12,Shipped,1,0.05,0.35,Bank Transfer,595.74
4059,3598,39,2024-01-27,Shipped,2,0.0,18.9,PayPal,506.08
4060,993,22,2025-02-02,Shipped,2,0.04,16.49,PayPal,148.23
4061,4376,64,2023-06-29,Cancelled,2,0.07,11.31,PayPal,869.03
4062,1241,52,2024-12-21,Cancelled,5,0.2,9.76,Bank Transfer,183.99
4063,4994,17,2024-07-13,Delivered,3,0.03,18.78,Bank Transfer,461.86
4064,3255,100,2025-02-02,Shipped,2,0.14,12.7,Bank Transfer,461.01
4065,4130,10,2023-08-18,Delivered,3,0.05,15.77,Bank Transfer,986.42
4066,896,16,2024-07-09,Delivered,3,0.11,10.65,Credit Card,535.64
4067,1861,57,2023-10-28,Delivered,2,0.22,13.07,Bank Transfer,372.15
4068,4344,32,2024-01-11,Shipped,1,0.27,5.1,PayPal,144.09
4069,3265,13,2025-02-08,Cancelled,5,0.1,5.52,Bank Transfer,50.84
4070,4260,22,2023-06-15,Pending,1,0.24,16.31,PayPal,190.87
4071,2143,67,2023-06-19,Cancelled,4,0.21,19.09,Credit Card,484.4
4072,4650,3,2024-01-13,Pending,3,0.25,18.15,Bank Transfer,481.23
4073,3799,94,2024-07-03,Cancelled,2,0.14,18.49,Bank Transfer,87.3
4074,2573,79,2023-11-19,Pending,3,0.03,19.48,Credit Card,679.53
4075,835,37,2024-01-07,Delivered,4,0.21,3.78,PayPal,847.9
4076,1744,10,2023-05-21,Delivered,2,0.06,19.08,PayPal,272.87
4077,4009,73,2024-03-05,Delivered,5,0.03,9.57,PayPal,342.5
4078,886,14,2024-07-17,Cancelled,4,0.09,16.9,Bank Transfer,128.02
4079,4236,12,2023-06-08,Shipped,4,0.24,17.84,Bank Transfer,411.98
4080,2124,63,2024-11-03,Cancelled,1,0.22,11.98,PayPal,826.1
4081,1712,94,2023-09-09,Shipped,1,0.14,15.68,PayPal,286.59
4082,2376,22,2024-03-13,Pending,1,0.12,6.18,Credit Card,324.53
4083,1363,47,2023-08-29,Cancelled,4,0.01,10.14,Credit Card,939.41
4084,956,39,2024-03-28,Pending,4,0.14,17.96,PayPal,64.64
4085,4621,26,2024-02-13,Delivered,4,0.27,17.29,Credit Card,265.1
4086,481,19,2024-10-15,Pending,1,0.18,11.76,Bank Transfer,598.45
4087,335,17,2023-07-19,Shipped,2,0.07,10.12,Credit Card,448.9
4088,2744,40,2025-04-07,Pending,3,0.02,3.65,Bank Transfer,178.1
4089,619,31,2023-10-26,Delivered,5,0.2,13.04,PayPal,143.46
4090,4274,28,2024-01-08,Cancelled,4,0.12,7.48,Bank Transfer,776.28
4091,4630,16,2025-02-02,Cancelled,4,0.29,6.58,Credit Card,73.87
4092,1983,22,2024-02-17,Delivered,4,0.14,4.71,Credit Card,735.98
4093,993,17,2024-06-05,Pending,2,0.22,8.99,PayPal,452.53
4094,2761,1,2023-07-30,Cancelled,1,0.01,17.58,Credit Card,645.67
4095,3121,89,2024-08-18,Delivered,2,0.19,14.26,Bank Transfer,727.34
4096,1952,37,2023-09-15,Delivered,2,0.22,17.28,Credit Card,108.02
4097,4670,71,2023-06-30,Cancelled,1,0.25,10.02,Credit Card,833.83
4098,3282,81,2023-11-22,Cancelled,1,0.16,4.81,PayPal,557.99
4099,441,40,2025-01-19,Shipped,5,0.17,11.95,Credit Card,384.94
4100,9,94,2024-09-25,Delivered,1,0.25,11.82,PayPal,108.98
4101,45,24,2025-01-12,Shipped,3,0.16,12.07,Bank Transfer,278.25
4102,2875,4,2023-07-23,Delivered,5,0.04,7.09,Bank Transfer,300.66
4103,21,19,2024-12-01,Pending,3,0.25,17.98,PayPal,643.66
4104,3124,88,2025-02-16,Shipped,5,0.11,18.01,Bank Transfer,754.89
4105,4441,15,2025-04-26,Pending,2,0.12,17.81,PayPal,185.34
4106,257,31,2024-06-05,Delivered,1,0.24,19.34,PayPal,90.75
4107,3547,30,2023-05-14,Shipped,2,0.22,10.34,PayPal,438.95
4108,1391,66,2025-04-29,Delivered,3,0.2,13.77,Credit Card,220.43
4109,2004,46,2023-05-12,Cancelled,3,0.17,18.63,PayPal,987.27
4110,232,39,2024-06-19,Delivered,1,0.15,19.78,Credit Card,420.76
4111,1684,89,2024-12-05,Pending,5,0.07,19.5,Credit Card,527.86
4112,928,86,2023-05-22,Cancelled,1,0.14,6.32,Credit Card,353.17
4113,962,44,2024-05-06,Pending,3,0.25,19.78,Credit Card,356.88
4114,382,70,2025-04-16,Delivered,4,0.15,5.95,Bank Transfer,891.11
4115,2615,100,2025-04-07,Delivered,5,0.01,13.22,PayPal,978.33
4116,2797,63,2024-10-19,Delivered,3,0.02,7.03,Credit Card,785.81
4117,4860,76,2024-12-24,Cancelled,4,0.11,1.1,Credit Card,258.97
4118,2500,39,2025-05-02,Pending,1,0.19,18.17,Bank Transfer,798.14
4119,736,70,2023-05-06,Shipped,2,0.1,8.32,PayPal,491.46
4120,3188,67,2025-04-30,Delivered,2,0.27,15.65,Bank Transfer,34.54
4121,1453,9,2023-10-09,Shipped,5,0.23,11.3,Credit Card,488.65
4122,178,2,2024-08-06,Pending,5,0.07,15.47,Bank Transfer,970.8
4123,2000,27,2024-05-19,Cancelled,2,0.21,9.25,Credit Card,800.14
4124,3338,63,2025-01-05,Pending,1,0.06,7.32,PayPal,786.82
4125,2757,48,2024-02-27,Pending,5,0.08,1.1,Credit Card,646.92
4126,2582,18,2024-10-20,Shipped,3,0.12,10.47,PayPal,711.65
4127,2331,72,2025-02-20,Delivered,4,0.28,3.75,PayPal,606.22
4128,1700,62,2024-12-30,Delivered,2,0.03,4.06,Bank Transfer,977.87
4129,1752,90,2023-08-17,Shipped,2,0.17,12.3,PayPal,195.61
4130,3088,56,2024-11-13,Pending,5,0.2,7.79,PayPal,546.94
4131,1009,34,2024-11-13,Cancelled,4,0.06,15.05,PayPal,872.89
4132,4715,24,2024-04-26,Pending,4,0.07,14.59,Bank Transfer,858.38
4133,4785,24,2024-12-25,Delivered,5,0.29,1.39,Bank Transfer,591.35
4134,4487,7,2024-10-05,Shipped,5,0.1,4.93,Credit Card,20.51
4135,2433,71,2024-11-10,Cancelled,4,0.07,18.69,PayPal,607.95
4136,3866,19,2025-03-22,Delivered,2,0.26,6.08,Credit Card,474.75
4137,532,90,2025-02-04,Pending,4,0.12,0.93,Bank Transfer,210.45
4138,3928,97,2024-08-01,Pending,2,0.26,12.71,Bank Transfer,416.38
4139,2644,9,2024-01-28,Shipped,3,0.24,4.38,PayPal,459.83
4140,1997,69,2023-08-20,Delivered,1,0.21,1.24,Credit Card,650.29
4141,4617,5,2024-10-23,Delivered,2,0.12,7.41,PayPal,352.09
4142,3019,28,2025-02-10,Cancelled,3,0.3,17.54,Bank Transfer,688.35
4143,1800,85,2024-05-14,Shipped,2,0.04,8.85,PayPal,708.42
4144,220,97,2024-11-04,Delivered,5,0.25,16.5,Bank Transfer,660.52
4145,1969,42,2023-11-08,Pending,3,0.26,14.11,Credit Card,550.98
4146,755,40,2023-10-19,Shipped,1,0.06,1.91,PayPal,556.36
4147,216,74,2024-12-02,Delivered,4,0.01,2.41,Bank Transfer,30.7
4148,1452,27,2023-09-12,Shipped,1,0.05,19.86,Bank Transfer,256.42
4149,2650,23,2024-03-04,Cancelled,4,0.04,18.3,Bank Transfer,797.63
4150,4462,97,2025-04-26,Pending,2,0.14,0.8,PayPal,873.67
4151,1195,25,2023-08-30,Shipped,2,0.02,4.77,Bank Transfer,437.79
4152,4128,63,2024-04-28,Pending,1,0.1,8.43,PayPal,103.28
4153,1454,29,2025-03-24,Cancelled,2,0.1,9.97,PayPal,377.74
4154,4094,35,2023-10-27,Pending,4,0.02,6.44,Bank Transfer,484.64
4155,1311,51,2024-04-23,Delivered,5,0.16,15.79,Bank Transfer,514.49
4156,3065,82,2024-08-25,Cancelled,2,0.28,0.74,Credit Card,533.59
4157,4306,89,2024-05-22,Pending,2,0.01,4.29,Credit Card,907.07
4158,2037,15,2024-08-08,Shipped,5,0.23,7.91,Credit Card,526.44
4159,2902,90,2025-01-29,Cancelled,4,0.2,18.99,PayPal,496.58
4160,1272,73,2024-08-18,Delivered,3,0.13,11.44,PayPal,497.64
4161,711,47,2024-10-26,Delivered,2,0.02,4.98,PayPal,605.04
4162,2978,68,2024-08-13,Cancelled,3,0.08,2.76,PayPal,874.57
4163,4689,51,2023-07-12,Shipped,2,0.02,14.77,Bank Transfer,992.54
4164,4612,48,2024-10-13,Cancelled,5,0.3,15.02,PayPal,833.44
4165,2718,19,2024-09-03,Shipped,4,0.04,3.03,Bank Transfer,221.71
